ID,Case Number,Date,Block,IUCR,PrimaryType,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,CoordinateX,CoordinateY,Year,Updated On,Latitude,Longitude,Location
11456385,JB417588,09/01/2018 08:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2018,01/17/2019 02:26:36 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
11456383,JB412016,08/28/2018 10:50:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2018,01/17/2019 02:26:36 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
11456378,JB436256,09/15/2018 08:30:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2018,01/17/2019 02:26:36 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
11456375,JB436224,09/15/2018 08:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2018,01/17/2019 02:26:36 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
11456371,JB436289,09/15/2018 09:00:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2018,01/17/2019 02:26:36 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
11456370,JB436319,09/15/2018 09:50:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2018,01/17/2019 02:26:36 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
11456227,JB448618,09/24/2018 02:00:00 AM,018XX S DESPLAINES ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1235,012,11,31,05,1172350,1891309,2018,01/17/2019 02:26:36 PM,41.85719705,-87.642856302,"(41.85719705, -87.642856302)"
11454817,JB446690,09/15/2018 06:00:00 PM,065XX S MAPLEWOOD AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,true,0832,008,16,66,02,1160496,1861302,2018,01/17/2019 02:26:36 PM,41.775107546,-87.687195376,"(41.775107546, -87.687195376)"
11450013,JB440413,09/18/2018 10:46:00 AM,011XX S MICHIGAN AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL/MOTEL,false,false,0123,001,4,32,02,1177417,1895669,2018,01/17/2019 02:26:36 PM,41.869047845,-87.624125523,"(41.869047845, -87.624125523)"
11449605,JB440046,09/17/2018 10:50:00 PM,015XX N WESTERN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESTAURANT,true,false,1423,014,1,24,15,1160132,1910080,2018,01/17/2019 02:26:36 PM,41.90896722,-87.687184491,"(41.90896722, -87.687184491)"
11446463,JB435810,09/14/2018 09:26:00 PM,019XX W 48TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0931,009,15,61,04B,1164048,1872841,2018,01/17/2019 02:26:36 PM,41.80669805,-87.673849679,"(41.80669805, -87.673849679)"
11445452,JB434092,09/13/2018 05:07:00 PM,041XX S CICERO AVE,0450,BATTERY,AGGRAVATED PO: HANDGUN,STREET,true,false,0814,008,22,56,04B,1145060,1876449,2018,01/17/2019 02:26:36 PM,41.816977662,-87.743401426,"(41.816977662, -87.743401426)"
11444321,JB432663,09/12/2018 04:20:00 PM,058XX S CALUMET AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE-GARAGE,true,true,0232,002,20,40,20,1179479,1866399,2018,01/17/2019 02:26:36 PM,41.788681758,-87.617450953,"(41.788681758, -87.617450953)"
11444103,JB432502,08/30/2018 04:56:00 PM,007XX N CICERO AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,true,false,1111,011,28,25,11,1144215,1904692,2018,01/17/2019 02:26:36 PM,41.894496091,-87.745792225,"(41.894496091, -87.745792225)"
11441882,JB429505,09/10/2018 09:15:00 AM,013XX S CANAL ST,1585,SEX OFFENSE,OTHER,GROCERY FOOD STORE,true,false,0124,001,11,28,17,1173336,1893976,2018,01/17/2019 02:26:36 PM,41.864493678,-87.639158,"(41.864493678, -87.639158)"
11440575,JB427818,09/08/2018 06:30:00 PM,020XX W BIRCHWOOD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,true,false,2424,024,49,1,26,1161189,1949800,2018,01/17/2019 02:26:36 PM,42.017938915,-87.682192729,"(42.017938915, -87.682192729)"
11440281,JB415673,08/30/2018 08:15:00 PM,019XX S MILLER ST,0460,BATTERY,SIMPLE,STREET,true,false,1235,012,25,31,08B,1169771,1890886,2018,01/17/2019 02:26:36 PM,41.856092824,-87.652334953,"(41.856092824, -87.652334953)"
11440157,JB426950,09/08/2018 04:00:00 AM,079XX S CRANDON AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,true,false,0414,004,7,46,02,1192906,1852872,2018,01/17/2019 02:26:36 PM,41.751245333,-87.568660742,"(41.751245333, -87.568660742)"
11435876,JB406575,08/24/2018 10:30:00 AM,0000X W 111TH PL,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,true,false,0522,005,34,49,18,1177819,1831029,2018,01/17/2019 02:26:36 PM,41.691659924,-87.624605585,"(41.691659924, -87.624605585)"
11435326,JB419688,09/01/2018 09:30:00 PM,003XX E KENSINGTON AVE,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,true,false,0532,005,9,53,04B,1180583,1828254,2018,01/17/2019 02:26:36 PM,41.68398208,-87.614571087,"(41.68398208, -87.614571087)"
11430840,JB397505,08/17/2018 02:53:00 PM,064XX S RHODES AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,true,false,0312,003,20,42,18,1181009,1862437,2018,01/17/2019 02:26:36 PM,41.777774561,-87.611962921,"(41.777774561, -87.611962921)"
11430072,JB413930,08/29/2018 02:30:00 PM,057XX W IOWA ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,STREET,true,false,1511,015,29,25,02,1138022,1905428,2018,01/17/2019 02:26:36 PM,41.896629888,-87.768519831,"(41.896629888, -87.768519831)"
11428253,JB411561,08/27/2018 10:30:00 AM,069XX S PEORIA ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0733,007,6,68,05,1171504,1858768,2018,01/17/2019 02:26:36 PM,41.767919899,-87.646915641,"(41.767919899, -87.646915641)"
11424596,JB406941,08/03/2018 03:00:00 PM,003XX E RANDOLPH ST,0810,THEFT,OVER $500,PARK PROPERTY,false,false,0114,001,42,32,06,1178694,1901250,2018,01/17/2019 02:26:36 PM,41.884333364,-87.619266937,"(41.884333364, -87.619266937)"
11424265,JB338365,07/06/2018 05:35:00 PM,034XX W MONROE ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1123,011,28,27,18,1153516,1899323,2018,01/17/2019 02:26:36 PM,41.879583157,-87.71177497,"(41.879583157, -87.71177497)"
11424256,JB292233,06/04/2018 10:20:00 AM,063XX S EBERHART AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,true,false,0312,003,20,42,18,1180668,1863122,2018,01/17/2019 02:26:36 PM,41.77966211,-87.613191991,"(41.77966211, -87.613191991)"
11424233,JB336123,07/05/2018 09:20:00 AM,040XX W LAKE ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1114,011,28,26,18,1149512,1901446,2018,01/17/2019 02:26:36 PM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)"
11562911,JC111965,12/24/2018 12:00:00 PM,041XX W MAYPOLE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,1114,011,28,26,20,1148826,1901133,2018,01/18/2019 09:37:14 AM,41.884641914,-87.728949284,"(41.884641914, -87.728949284)"
11562896,JC112114,12/01/2018 12:00:00 PM,007XX W 92ND ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,2223,022,21,73,26,1173083,1843856,2018,01/18/2019 09:37:14 AM,41.726964724,-87.641567336,"(41.726964724, -87.641567336)"
11562878,JC111716,12/19/2018 11:30:00 AM,052XX S HOYNE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0932,009,16,61,11,1163255,1869621,2018,01/18/2019 09:37:14 AM,41.797878636,-87.676848352,"(41.797878636, -87.676848352)"
11562869,JC111927,12/22/2018 05:00:00 PM,023XX W SCHOOL ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1921,019,32,5,11,1160257,1921862,2018,01/18/2019 09:37:14 AM,41.941295256,-87.686398757,"(41.941295256, -87.686398757)"
11562866,JC111826,12/21/2018 01:00:00 PM,036XX N HALSTED ST,0890,THEFT,FROM BUILDING,OTHER,false,false,1923,019,44,6,06,,,2018,01/18/2019 09:37:14 AM,,,
11562864,JC111270,12/28/2018 11:25:00 PM,013XX N CLEAVER ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,false,false,1433,014,2,24,11,1166477,1909032,2018,01/18/2019 09:37:14 AM,41.905957915,-87.663906017,"(41.905957915, -87.663906017)"
11562851,JC111821,12/23/2018 12:36:00 PM,034XX W DOUGLAS BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,false,true,1021,010,24,29,08A,1153714,1893079,2018,01/18/2019 09:37:14 AM,41.862445009,-87.711214105,"(41.862445009, -87.711214105)"
11562814,JC112127,11/20/2018 02:30:00 PM,096XX S GREEN ST,0810,THEFT,OVER $500,RESIDENCE,false,false,2223,022,21,73,06,1172345,1840843,2018,01/18/2019 09:37:14 AM,41.718712866,-87.64435905,"(41.718712866, -87.64435905)"
11562798,JC111934,12/21/2018 12:00:00 PM,008XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,1833,018,2,8,06,1177330,1906499,2018,01/18/2019 09:37:14 AM,41.898767916,-87.624116333,"(41.898767916, -87.624116333)"
11562793,JC111904,12/20/2018 12:01:00 AM,059XX W GUNNISON ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,false,false,1622,016,45,11,10,1135760,1931631,2018,01/18/2019 09:37:14 AM,41.968574386,-87.776202518,"(41.968574386, -87.776202518)"
11562786,JC112046,12/30/2018 12:01:00 AM,031XX N KEATING AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,2521,025,31,19,06,1144167,1920443,2018,01/18/2019 09:37:14 AM,41.937719374,-87.74557206,"(41.937719374, -87.74557206)"
11562782,JC112043,10/10/2018 12:01:00 AM,040XX S ASHLAND AVE,0810,THEFT,OVER $500,OTHER,false,false,0924,009,11,61,06,1166353,1877839,2018,01/18/2019 09:37:14 AM,41.820364271,-87.665253177,"(41.820364271, -87.665253177)"
11562775,JC112049,12/31/2018 08:00:00 PM,0000X E WACKER DR,0810,THEFT,OVER $500,HOTEL/MOTEL,false,false,0111,001,42,32,06,1176956,1902517,2018,01/18/2019 09:37:14 AM,41.887849586,-87.625610638,"(41.887849586, -87.625610638)"
11562774,JC111833,12/24/2018 10:00:00 AM,019XX S CANALPORT AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1235,012,25,31,06,1172541,1891102,2018,01/18/2019 09:37:14 AM,41.856624809,-87.642161345,"(41.856624809, -87.642161345)"
11562765,JC112019,11/30/2018 12:00:00 AM,025XX E 73RD PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,0334,003,7,43,11,1194716,1856787,2018,01/18/2019 09:37:14 AM,41.761944056,-87.561899471,"(41.761944056, -87.561899471)"
11562755,JC111931,12/22/2018 11:58:00 PM,028XX W NORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,false,1421,014,1,24,14,1157381,1910514,2018,01/18/2019 09:37:14 AM,41.910214574,-87.697278585,"(41.910214574, -87.697278585)"
11562746,JC112003,12/25/2018 05:00:00 PM,001XX W DELAWARE PL,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1832,018,2,8,06,1175242,1906660,2018,01/18/2019 09:37:14 AM,41.899256817,-87.631780533,"(41.899256817, -87.631780533)"
11562742,JC111998,12/24/2018 05:00:00 PM,079XX S JUSTINE ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,false,true,0612,006,21,71,26,1167380,1852230,2018,01/18/2019 09:37:14 AM,41.750068064,-87.662218949,"(41.750068064, -87.662218949)"
11562733,JB572998,12/30/2018 08:15:00 AM,086XX S KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SMALL RETAIL STORE,false,true,0834,008,18,70,14,1156548,1847203,2018,01/18/2019 09:37:14 AM,41.736498143,-87.702047598,"(41.736498143, -87.702047598)"
11562731,JC111976,12/24/2018 11:30:00 AM,022XX W PERSHING RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,false,true,0912,009,12,59,08B,1162169,1878783,2018,01/18/2019 09:37:14 AM,41.823042962,-87.68057571,"(41.823042962, -87.68057571)"
11562720,JC111974,12/03/2018 05:47:00 PM,082XX S CHAPPEL AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0414,004,8,46,05,1191290,1850706,2018,01/18/2019 09:37:14 AM,41.745340898,-87.574652466,"(41.745340898, -87.574652466)"
11562700,JC111977,12/03/2018 12:07:00 PM,049XX S KILDARE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0815,008,14,57,06,1148530,1871500,2018,01/18/2019 09:37:14 AM,41.803330799,-87.730799675,"(41.803330799, -87.730799675)"
11562694,JC111896,12/18/2018 01:00:00 PM,056XX N ROCKWELL ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,2011,020,40,2,26,1157982,1937451,2018,01/18/2019 09:37:14 AM,41.984119144,-87.694333,"(41.984119144, -87.694333)"
11562684,JC111907,12/18/2018 04:00:00 PM,122XX S ELIZABETH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,0524,005,34,53,11,1170211,1823709,2018,01/18/2019 09:37:14 AM,41.671741022,-87.652671081,"(41.671741022, -87.652671081)"
11562682,JC111918,12/12/2018 07:00:00 AM,015XX N LA SALLE DR,0810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,false,false,1821,018,2,8,06,1174849,1910531,2018,01/18/2019 09:37:14 AM,41.90988784,-87.633107939,"(41.90988784, -87.633107939)"
11562668,JC110347,12/17/2018 02:00:00 PM,052XX S WOOD ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0932,009,16,61,05,1165233,1870039,2018,01/18/2019 09:37:14 AM,41.798983997,-87.669582842,"(41.798983997, -87.669582842)"
11562660,JC111682,12/25/2018 02:00:00 PM,002XX E HURON ST,0890,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,false,false,1834,018,42,8,06,1178046,1905133,2018,01/18/2019 09:37:14 AM,41.895003278,-87.62152816,"(41.895003278, -87.62152816)"
11562627,JC109984,12/27/2018 12:01:00 AM,050XX N CHESTER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1614,016,41,76,11,1118831,1932524,2018,01/18/2019 09:37:14 AM,41.971310092,-87.838432288,"(41.971310092, -87.838432288)"
11562623,JC111811,05/01/2018 12:01:00 AM,048XX W BYRON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1634,016,45,15,11,1143300,1925480,2018,01/18/2019 09:37:14 AM,41.951557632,-87.748632205,"(41.951557632, -87.748632205)"
11562597,JC111586,12/15/2018 12:00:00 PM,087XX S LOOMIS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,2222,022,21,71,14,1168525,1846740,2018,01/18/2019 09:37:14 AM,41.734978146,-87.658180999,"(41.734978146, -87.658180999)"
11562593,JC111646,01/18/2018 09:00:00 AM,011XX W ERIE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1214,012,27,24,11,1168519,1904430,2018,01/18/2019 09:37:14 AM,41.893285756,-87.656538409,"(41.893285756, -87.656538409)"
11562576,JC111506,12/05/2018 01:00:00 PM,009XX N ELSTON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,1213,012,27,24,11,1168477,1906669,2018,01/18/2019 09:37:14 AM,41.899430629,-87.656627801,"(41.899430629, -87.656627801)"
11424188,JB309307,06/16/2018 10:41:00 AM,0000X W 111TH ST,2017,NARCOTICS,MANU/DELIVER:CRACK,GAS STATION,true,false,0513,005,34,49,18,1178040,1831365,2018,01/17/2019 02:26:36 PM,41.692576964,-87.623786349,"(41.692576964, -87.623786349)"
11423526,JB405537,08/23/2018 02:45:00 PM,071XX W ARCHER AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0811,008,23,56,06,1129481,1867227,2018,01/17/2019 02:26:36 PM,41.791950089,-87.800760135,"(41.791950089, -87.800760135)"
11421199,JB334126,07/03/2018 05:50:00 PM,067XX S CLAREMONT AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ALLEY,true,false,0832,008,17,66,18,1161896,1859858,2018,01/17/2019 02:26:36 PM,41.771116029,-87.682103219,"(41.771116029, -87.682103219)"
11418797,JB398754,08/10/2018 12:00:00 PM,037XX W PIPPIN ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,true,0833,008,18,70,20,1152758,1853410,2018,01/17/2019 02:26:36 PM,41.75360666,-87.715769856,"(41.75360666, -87.715769856)"
11414781,JB307887,06/15/2018 11:33:00 AM,019XX W 56TH ST,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,0715,007,15,67,18,1164471,1867531,2018,01/17/2019 02:26:36 PM,41.792117848,-87.672447987,"(41.792117848, -87.672447987)"
11413379,JB392725,08/10/2018 04:15:00 PM,071XX S DORCHESTER AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,OTHER,false,false,0324,003,8,43,04A,1186779,1857721,2018,01/17/2019 02:26:36 PM,41.764698678,-87.590959498,"(41.764698678, -87.590959498)"
11407035,JB384341,08/08/2018 09:28:00 AM,061XX W 59TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,true,false,0811,008,13,56,05,1136257,1864781,2018,01/17/2019 02:26:36 PM,41.78511995,-87.775971277,"(41.78511995, -87.775971277)"
11406652,JB383954,08/07/2018 09:44:00 PM,025XX W 45TH PL,0460,BATTERY,SIMPLE,STREET,false,false,0922,009,15,58,08B,1160226,1874421,2018,01/17/2019 02:26:36 PM,41.81111339,-87.687824055,"(41.81111339, -87.687824055)"
11401245,JB376867,08/03/2018 02:10:00 AM,011XX S STATE ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA PLATFORM,true,false,0123,001,4,32,08B,1176517,1895340,2018,01/17/2019 02:26:36 PM,41.868165405,-87.62743954,"(41.868165405, -87.62743954)"
11395263,JB368715,07/28/2018 06:00:00 AM,041XX W VAN BUREN ST,0263,CRIM SEXUAL ASSAULT,AGGRAVATED: KNIFE/CUT INSTR,ALLEY,false,false,1132,011,28,26,02,1148959,1897704,2018,01/17/2019 02:26:36 PM,41.87522978,-87.728549617,"(41.87522978, -87.728549617)"
11383314,JB345589,07/10/2018 11:00:00 AM,005XX E 75TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,true,false,0323,003,6,69,04B,1181027,1855399,2018,01/17/2019 02:26:36 PM,41.758461159,-87.612113284,"(41.758461159, -87.612113284)"
11381782,JB351815,07/16/2018 10:25:00 AM,052XX S WOLCOTT AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,APARTMENT,true,false,0932,009,16,61,26,1164570,1870034,2018,01/17/2019 02:26:36 PM,41.798984299,-87.672014362,"(41.798984299, -87.672014362)"
11380714,JB350389,07/14/2018 11:00:00 PM,026XX N WESTERN AVE,0264,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1411,014,32,22,02,1159915,1917314,2018,01/17/2019 02:26:36 PM,41.928822325,-87.687781609,"(41.928822325, -87.687781609)"
11378214,JB347097,07/12/2018 08:05:00 PM,043XX S CAMPBELL AVE,031A,ROBBERY,ARMED: HANDGUN,DRUG STORE,false,false,0922,009,15,58,03,1160417,1875717,2018,01/17/2019 02:26:36 PM,41.814665835,-87.68708773,"(41.814665835, -87.68708773)"
11373902,JB341425,07/08/2018 09:45:00 PM,017XX W HOWARD ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,true,true,2422,024,49,1,26,1163126,1950347,2018,01/17/2019 02:26:36 PM,42.019399237,-87.675049485,"(42.019399237, -87.675049485)"
11368151,JB315562,06/20/2018 05:05:00 PM,063XX S EBERHART AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),RESIDENCE PORCH/HALLWAY,true,false,0312,003,20,42,18,1180668,1863122,2018,01/17/2019 02:26:36 PM,41.77966211,-87.613191991,"(41.77966211, -87.613191991)"
11362857,JB326585,06/28/2018 04:35:00 PM,068XX S DANTE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,true,false,0332,003,5,43,04B,1187139,1859989,2018,01/17/2019 02:26:36 PM,41.770913736,-87.589568135,"(41.770913736, -87.589568135)"
11362364,JB325791,06/28/2018 02:00:00 AM,082XX S COTTAGE GROVE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,SIDEWALK,false,false,0631,006,8,44,02,1182991,1850560,2018,01/17/2019 02:26:36 PM,41.745137026,-87.605065572,"(41.745137026, -87.605065572)"
11362231,JB325854,06/28/2018 02:37:00 AM,013XX W NORTH AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,VEHICLE NON-COMMERCIAL,false,false,1433,014,27,24,02,1167262,1910775,2018,01/17/2019 02:26:36 PM,41.91072397,-87.660972253,"(41.91072397, -87.660972253)"
11359815,JB322902,06/26/2018 12:55:00 AM,020XX W CORTEZ ST,0810,THEFT,OVER $500,STREET,false,false,1212,012,2,24,06,1162556,1906992,2018,01/17/2019 02:26:36 PM,41.900443066,-87.67836646,"(41.900443066, -87.67836646)"
11355683,JB317334,06/22/2018 02:21:00 AM,020XX E 72ND PL,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,0333,003,5,43,04A,1191132,1857299,2018,01/17/2019 02:26:36 PM,41.763436474,-87.575018464,"(41.763436474, -87.575018464)"
11354619,JB315865,06/20/2018 01:00:00 PM,037XX N PAULINA ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1922,019,47,6,05,1164328,1924788,2018,01/17/2019 02:26:36 PM,41.949239067,-87.671353212,"(41.949239067, -87.671353212)"
11348413,JB296842,06/07/2018 12:09:00 PM,076XX S MORGAN ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,true,false,0612,006,17,71,03,1170970,1854082,2018,01/17/2019 02:26:36 PM,41.7550726,-87.649009634,"(41.7550726, -87.649009634)"
11341354,JB219409,04/11/2018 06:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2018,01/17/2019 02:26:36 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
11336798,JB160464,02/21/2018 04:41:56 PM,080XX S UNION AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,true,false,0621,006,21,71,18,1173030,1851606,2018,01/17/2019 02:26:36 PM,41.748232929,-87.641533277,"(41.748232929, -87.641533277)"
11559765,JC108609,12/31/2018 12:01:00 AM,004XX N LOCKWOOD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,1523,015,37,25,11,1140962,1902342,2018,01/10/2019 03:16:50 PM,41.888107911,-87.757797588,"(41.888107911, -87.757797588)"
11559759,JC107995,12/29/2018 01:00:00 AM,015XX E 69TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0332,003,5,43,05,1187733,1859547,2018,01/10/2019 03:16:50 PM,41.769686733,-87.587404836,"(41.769686733, -87.587404836)"
11559756,JC108586,12/20/2018 12:00:00 PM,026XX W HURON ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,1221,012,26,24,11,1158511,1904560,2018,01/10/2019 03:16:50 PM,41.89385323,-87.69329059,"(41.89385323, -87.69329059)"
11559745,JC108221,07/20/2018 02:00:00 PM,014XX W 83RD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0614,006,21,71,11,1167979,1849702,2018,01/10/2019 03:16:50 PM,41.743118036,-87.660096426,"(41.743118036, -87.660096426)"
11559707,JC108017,10/30/2018 03:00:00 PM,077XX S EAST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0414,004,8,43,08B,1188880,1853980,2018,01/10/2019 03:16:50 PM,41.754383027,-87.583378413,"(41.754383027, -87.583378413)"
11559692,JC108524,12/21/2018 01:00:00 PM,014XX E 72ND ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0324,003,8,43,06,1187141,1857545,2018,01/10/2019 03:16:50 PM,41.764207137,-87.589638265,"(41.764207137, -87.589638265)"
11559677,JC108398,12/31/2018 02:30:00 PM,008XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,1833,018,2,8,11,1177338,1906181,2018,01/10/2019 03:16:50 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
11559674,JC108297,12/31/2018 02:30:00 PM,008XX N MICHIGAN AVE,0870,THEFT,POCKET-PICKING,DEPARTMENT STORE,false,false,1833,018,2,8,06,1177338,1906181,2018,01/10/2019 03:16:50 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
11559673,JC107942,10/22/2018 11:55:00 AM,020XX N ORLEANS ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1814,018,43,7,06,1173564,1913923,2018,01/10/2019 03:16:50 PM,41.919224335,-87.63772739,"(41.919224335, -87.63772739)"
